"ASV_id","TAXID","SCIENTIFIC_NAME","BEST_IDENTITY","COUNT","domain","phylum","class","order","family","genus","species"
"MiFish_0000720","1229150","Mugil thoburni",0.994117647058824,484,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000721","48193","Mugil cephalus",0.964912280701754,220,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000722","8190","Mugil",0.976470588235294,56,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA
"MiFish_0000723","50368","Arothron",1,3675,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron",NA
"MiFish_0000724","None",NA,0,54,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000725","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000726","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000727","163142","Kyphosus",1,200,"Eukaryota","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus",NA
"MiFish_0000728","1229150","Mugil thoburni",0.964705882352941,289,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000729","48193","Mugil cephalus",0.976608187134503,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000730","None",NA,0,73,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000731","48194","Mugil curema",0.953216374269006,26,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema"
"MiFish_0000732","None",NA,0,68,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000733","48193","Mugil cephalus",0.970760233918129,46,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000734","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000735","None",NA,0,126,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000736","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000737","1229150","Mugil thoburni",0.98235294117647,162,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000738","None",NA,0,42,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000739","48193","Mugil cephalus",0.982456140350877,28,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000740","None",NA,0,52,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000741","48193","Mugil cephalus",0.964912280701754,46,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000742","None",NA,0,224,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000743","None",NA,0,27,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000744","None",NA,0,789,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000745","1229150","Mugil thoburni",0.970588235294118,80,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000746","None",NA,0,885,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000747","48193","Mugil cephalus",0.976608187134503,25,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000748","388628","Chilomycterus reticulatus",1,181,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Diodontidae","Chilomycterus","Chilomycterus reticulatus"
"MiFish_0000749","None",NA,0,25,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000750","1229150","Mugil thoburni",0.98235294117647,15,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000751","48193","Mugil cephalus",0.965116279069768,123,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000752","None",NA,0,133,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000753","None",NA,0,27,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000754","48193","Mugil cephalus",0.976608187134503,18,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000755","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000756","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000757","None",NA,0,71,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000758","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000759","None",NA,0,62,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000760","48193","Mugil cephalus",0.976608187134503,18,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000761","None",NA,0,103,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000762","1229150","Mugil thoburni",0.952941176470588,15,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000763","None",NA,0,77,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000764","1229150","Mugil thoburni",0.964705882352941,130,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000765","168377","Sphoeroides annulatus",0.95906432748538,26,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0000766","48193","Mugil cephalus",0.95906432748538,38,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000767","1350519","Stegastes arcifrons",0.960227272727273,14,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000768","1232744","Muraena lentiginosa",0.994082840236686,4968,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0000769","722560","Archosargus rhomboidalis",0.964705882352941,64,"Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0000770","None",NA,0,38,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000771","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000772","241297","Halichoeres nicholsi",0.988165680473373,20,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres nicholsi"
"MiFish_0000773","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000774","None",NA,0,97,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000775","1350520","Stegastes beebei",0.994285714285714,79,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000776","1350520","Stegastes beebei",0.994285714285714,10,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000777","1350519","Stegastes arcifrons",0.994285714285714,18,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000778","None",NA,0,127,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000779","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000780","48193","Mugil cephalus",0.982558139534884,21,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000781","1229150","Mugil thoburni",0.976608187134503,58,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000782","332418","Eucinostomus melanopterus",0.953488372093023,10,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0000783","1229150","Mugil thoburni",0.988235294117647,18,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000784","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000785","8190","Mugil",0.98235294117647,14,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA
"MiFish_0000786","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000787","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000788","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000789","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000790","None",NA,0,34,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000791","48193","Mugil cephalus",0.953216374269006,10,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000792","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000793","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000794","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000795","332418","Eucinostomus melanopterus",0.959302325581395,10,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0000796","168377","Sphoeroides annulatus",0.976608187134503,46,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0000797","1229150","Mugil thoburni",0.994117647058824,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000798","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000799","None",NA,0,90,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000800","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000801","332418","Eucinostomus melanopterus",0.953488372093023,13,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0000802","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000803","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000804","1229150","Mugil thoburni",0.98235294117647,18,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000805","1229150","Mugil thoburni",0.994117647058824,125,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000806","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000807","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000808","48193","Mugil cephalus",0.994152046783626,10,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000809","239048","Thalassoma lucasanum",0.994011976047904,159,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0000810","None",NA,0,52,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000811","1350519","Stegastes arcifrons",0.988571428571428,10,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000812","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000813","879520","Plagiotremus tapeinosoma",0.994047619047619,24,"Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Plagiotremus","Plagiotremus tapeinosoma"
"MiFish_0000814","None",NA,0,28,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000815","879520","Plagiotremus tapeinosoma",1,397,"Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Plagiotremus","Plagiotremus tapeinosoma"
"MiFish_0000816","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000817","None",NA,0,64,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000818","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000819","None",NA,0,23,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000820","None",NA,0,128,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000821","1182146","Bodianus diplotaenia",0.994117647058824,19,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0000822","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000823","None",NA,0,46,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000824","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000825","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000826","153621","Mycteroperca bonaci",0.958579881656805,13,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci"
"MiFish_0000827","1229150","Mugil thoburni",0.976608187134503,10,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000828","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000829","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000830","None",NA,0,49,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000831","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000832","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000833","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000834","None",NA,0,68,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000835","None",NA,0,37,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000836","None",NA,0,32,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000837","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000838","482919","Orthopristis chrysoptera",0.976331360946746,15,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0000839","48193","Mugil cephalus",0.976608187134503,16,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000840","None",NA,0,57,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000841","40493","Lutjanus",0.982248520710059,10,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0000842","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000843","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000844","1229150","Mugil thoburni",0.976470588235294,15,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000845","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000846","None",NA,0,24,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000847","48193","Mugil cephalus",0.95906432748538,10,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000848","48193","Mugil cephalus",0.988304093567252,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000849","None",NA,0,235,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000850","None",NA,0,38,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000851","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000852","435274","Gerres cinereus",0.994082840236686,12,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0000853","None",NA,0,39,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000854","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000855","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000856","396787","Lutjanus kasmira",1,718,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus kasmira"
"MiFish_0000857","163142","Kyphosus",1,149,"Eukaryota","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus",NA
"MiFish_0000858","1003767","Oxyporhamphus micropterus micropterus",1,680,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Oxyporhamphus","Oxyporhamphus micropterus"
"MiFish_0000859","239048","Thalassoma lucasanum",1,4833,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0000860","31024","Balistidae",1,508,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae",NA,NA
"MiFish_0000861","270541","Vinciguerria nimbaria",0.952095808383234,115,"Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria"
"MiFish_0000862","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000863","None",NA,0,926,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000864","31024","Balistidae",0.994152046783626,83,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae",NA,NA
"MiFish_0000865","342443","Mulloidichthys vanicolensis",1,269,"Eukaryota","Chordata","Actinopteri","Syngnathiformes","Mullidae","Mulloidichthys","Mulloidichthys vanicolensis"
"MiFish_0000866","862788","Sphoeroides parvus",0.976744186046512,1535,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides parvus"
"MiFish_0000867","59660","Scarus",0.971098265895954,51,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus",NA
"MiFish_0000868","None",NA,0,39,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000869","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000870","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000871","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000872","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000873","None",NA,0,37,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000874","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000875","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000876","48193","Mugil cephalus",0.976608187134503,30,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000877","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000878","50368","Arothron",0.994152046783626,20,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron",NA
"MiFish_0000879","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000880","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000881","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000882","8190","Mugil",0.976470588235294,36,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA
"MiFish_0000883","1350519","Stegastes arcifrons",0.994285714285714,44,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000884","332418","Eucinostomus melanopterus",0.965116279069768,18,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0000885","40493","Lutjanus",0.970414201183432,20,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0000886","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000887","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000888","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000889","195598","Bothus robinsi",0.976744186046512,102,"Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0000890","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000891","None",NA,0,36,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000892","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000893","1350519","Stegastes arcifrons",0.982954545454545,14,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000894","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000895","1350519","Stegastes arcifrons",0.988571428571428,12,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000896","50368","Arothron",0.994152046783626,22,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron",NA
"MiFish_0000897","None",NA,0,25,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000898","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000899","None",NA,0,76,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000900","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000901","36216","Abudefduf taurus",0.994082840236686,12,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0000902","None",NA,0,261,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000903","473458","Gymnothorax meleagris",1,63,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax meleagris"
"MiFish_0000904","435274","Gerres cinereus",0.994082840236686,34,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0000905","None",NA,0,29,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000906","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000907","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000908","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000909","1350519","Stegastes arcifrons",0.994285714285714,32,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000910","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000911","1350519","Stegastes arcifrons",0.994285714285714,44,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000912","29144","Chanos chanos",0.994318181818182,24,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0000913","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000914","1229150","Mugil thoburni",0.982456140350877,19,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni"
"MiFish_0000915","None",NA,0,70,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000916","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000917","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000918","1350520","Stegastes beebei",0.994285714285714,17,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000919","36216","Abudefduf taurus",0.994082840236686,17,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0000920","48193","Mugil cephalus",0.988304093567252,50,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0000921","None",NA,0,23,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000922","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000923","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000924","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000925","29144","Chanos chanos",0.994318181818182,41,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0000926","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000927","None",NA,0,24,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000928","None",NA,0,37,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000929","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000930","None",NA,0,44,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000931","None",NA,0,328,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000932","None",NA,0,1222,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000933","30870","Sciaenidae",0.952380952380952,118,"Eukaryota","Chordata","Actinopteri",NA,"Sciaenidae",NA,NA
"MiFish_0000934","None",NA,0,115,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000935","211834","Lutjanus argentimaculatus",0.970414201183432,173,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"MiFish_0000936","None",NA,0,70,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000937","722560","Archosargus rhomboidalis",0.964705882352941,21,"Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0000938","None",NA,0,56,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000939","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000940","None",NA,0,337,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000941","None",NA,0,68,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000942","1232744","Muraena lentiginosa",0.988165680473373,111,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0000943","None",NA,0,43,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000944","75023","Holacanthus",1,311,"Eukaryota","Chordata","Actinopteri",NA,"Pomacanthidae","Holacanthus",NA
"MiFish_0000945","1167616","Epinephelus bontoides",0.964497041420118,68,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0000946","None",NA,0,1878,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000947","211834","Lutjanus argentimaculatus",0.976331360946746,30,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"MiFish_0000948","None",NA,0,498,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000949","30870","Sciaenidae",0.952380952380952,41,"Eukaryota","Chordata","Actinopteri",NA,"Sciaenidae",NA,NA
"MiFish_0000950","None",NA,0,162,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000951","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000952","1316015","Prionurus biafraensis",0.988235294117647,275,"Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus biafraensis"
"MiFish_0000953","1350520","Stegastes beebei",0.994285714285714,16,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0000954","31022","Tetraodontiformes",1,424,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes",NA,NA,NA
"MiFish_0000955","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000956","None",NA,0,69,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000957","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000958","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000959","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000960","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
